0,0,0,0,0,0,0
0.000452462359058611,2.22713055543921e-06,2.22565174337874e-06,4.45185310971178e-05,4.46041652170203e-05,6.07201708456057e-05,6.08699548541624e-05
0.000899895397463168,8.68154866707445e-06,8.72783091072394e-06,0.000126692422304719,0.000127194591217793,0.000113751661956847,0.000114331358201059
0.00134234099415407,1.92944491548565e-05,1.94149791231934e-05,0.000222771538142425,0.000224119890432498,0.000162009559964632,0.000163265641221746
0.00177984073458174,3.39996138733572e-05,3.42313117225959e-05,0.00032720468353923,0.00032989491485052,0.000206766909622019,0.000208928217190757
0.00221243591274158,5.26268018110072e-05,5.30434597919712e-05,0.000437754466302585,0.000442315931097828,0.000248727562013007,0.000252008297600624
0.00264016753319556,7.48837172543183e-05,7.56718953352825e-05,0.000553216955992239,0.000560194919415248,0.000288425059181886,0.000293025534309557
0.00306307631308061,0.000100715204160472,0.000102030785080675,0.000672733943154447,0.000682697438901551,0.000326319776317105,0.000332431365979617
0.00348120268410383,0.000130222876454474,0.000132107890835632,0.000795638126301994,0.000809171495173926,0.000362757778357728,0.000370555114209569
0.00389458679452458,0.000163150247004782,0.000165708177323409,0.000921404587632792,0.000939109535049192,0.000398008331441318,0.000407659942180623
0.00430326851112367,0.000199394128707754,0.000202756950977256,0.00104950633003778,0.00107199823236039,0.000432301133115565,0.00044396898733414
0.00470728742115959,0.000238869225489349,0.000243195284699272,0.00117943386538779,0.00120734781501846,0.000465785500439072,0.000479628216873686
0.00510668283431185,0.000281320223042442,0.000286833803442641,0.00131081688129405,0.00134478836656292,0.00049862352369642,0.00051479302868947
0.00550149378461171,0.000326653178863662,0.000333611386029154,0.00144322831875133,0.00148389746899684,0.000530897325092738,0.000549544045379451
0.0058917590323601,0.000374799232609633,0.000383476188656146,0.00157619661514484,0.00162422107123387,0.000562692885543581,0.000583984383122063
0.00627751706603311,0.000425613685910973,0.000436280770426701,0.0017094662051156,0.00176549393604479,0.000594080540299448,0.000618185908689488
0.00665880610417477,0.000479067670149226,0.000491966147341427,0.00184267432672441,0.00190735743463611,0.000625110491043914,0.000652189096198315
0.00703566409727766,0.000535134260655511,0.00055050183350076,0.00197547191509388,0.00204946403698552,0.000655845982719133,0.000686045572373437
0.0074081287296509,0.00059366513483886,0.00061177207686335,0.00210764180426752,0.00219158783546325,0.000686312861513034,0.000719779805439211
0.00777623742127608,0.000654505184434508,0.000675661751268714,0.00223898639326944,0.00233352501336127,0.000716524135153699,0.000753401444737365
0.0081400273296509,0.000717573564948091,0.000742099299836822,0.00236911506019559,0.0024749008563291,0.000746505116101055,0.00078693725161295
0.00849953535162071,0.000782796527913177,0.000811041182764038,0.00249789974048347,0.00261557965218455,0.000776277469836457,0.000820407469147933
0.00885479812519799,0.000850065774157613,0.000882386927330772,0.00262523208451468,0.00275541674988459,0.000805840539860936,0.000853811626931069
0.00920585203136993,0.00091936217827226,0.0009560905452133,0.00275103303095672,0.00289432741540856,0.000835188837669569,0.0008871440188321
0.00955273319589399,0.000990598390350919,0.00103206414670025,0.00287494804972551,0.0030319592576917,0.000864363106825605,0.000920437079448588
0.00989547749108185,0.00106370429326273,0.00111025188503909,0.0029969131231829,0.00316825073688529,0.000893359815668278,0.0009536918377799
0.0102341205375714,0.00113862431394073,0.00119060404605541,0.00311689114958119,0.00330315480998504,0.000922184781501817,0.000986913024679463
0.010568697706087,0.00121519573805083,0.00127298984981079,0.00323481471594184,0.0034365996593527,0.000950834372147435,0.00102009816245483
0.0108992441191889,0.00129342231486347,0.00135740802973321,0.00335069473633844,0.0035685720226408,0.000979299704305221,0.0010532391208425
0.0112257946530096,0.0013732373500773,0.00144380571003863,0.0034642690984884,0.00369881653843014,0.00100757917982116,0.0010863347414267
