f_mean,f_sem,t_mean,t_sem
4.9084666666666665,0.31664238302880227,0.32966666666666666,0.24655764643562164
9.457360655737705,0.1832782456225037,0.6151967213114754,0.19836410444999134
14.004695121951219,0.141743942672197,0.4159268292682926,0.1622929893352749
18.244770833333334,0.18869193306145202,0.39789583333333334,0.10322081027287804
22.769749999999995,0.3389976954198952,0.32,0.12733306064543226
27.10575,0.522861759591249,0.21837499999999999,0.0860290518828212
