f_mean,f_sem,t_mean,t_sem
3.80547619047619,0.19252902834993382,0.507,0.1807133615636073
7.947277777777778,0.1446672258983804,1.0038666666666665,0.25704783079391114
12.90560294117647,0.13199336208280646,1.4621102941176471,0.5612960830824909
18.264993506493504,0.132847283965601,1.2545324675324678,0.4248446101853803
23.0694358974359,0.18783293534153497,0.7947179487179488,0.5945573069888355
26.304499999999997,0.2995000000000001,0.232,0.212
